features/carat,features/clarity,features/color,features/cut,features/depth,features/table,features/x,features/y,features/z,label,id,clean_label,is_noisy,noisy_label
0.4,6,3,3,61.5,58.0,4.69,4.74,2.9,0,347,0,0,0
0.41,4,2,4,61.3,55.0,4.79,4.83,2.95,0,348,0,0,0
1.51,3,0,2,63.2,57.0,7.27,7.25,4.59,1,349,1,0,1
0.36,4,2,4,60.1,57.0,4.62,4.67,2.79,0,350,0,0,0
0.3,4,4,4,62.1,54.0,4.35,4.32,2.69,0,351,0,0,0
1.09,1,5,3,61.3,55.0,6.66,6.62,4.07,1,352,1,0,1
0.73,1,3,2,62.2,58.0,5.71,5.77,3.57,1,353,0,1,1
2.15,1,3,4,62.6,54.0,8.29,8.35,5.21,1,354,1,0,1
0.3,2,1,4,62.1,58.0,4.27,4.29,2.66,0,355,0,0,0
1.13,1,3,3,60.0,61.0,6.78,6.71,4.05,1,356,1,0,1
0.5,4,1,4,62.7,57.0,5.01,5.03,3.15,1,357,0,1,1
0.43,4,3,2,58.4,60.0,4.95,4.98,2.9,0,358,0,0,0
0.55,3,1,4,61.8,57.0,5.34,5.27,3.28,0,359,0,0,0
1.01,1,2,3,62.7,58.0,6.38,6.32,3.98,1,360,1,0,1
1.51,2,4,4,62.3,53.7,7.33,7.37,4.58,1,361,1,0,1
1.01,1,0,2,62.9,60.0,6.35,6.46,4.03,1,362,1,0,1
0.33,5,2,3,62.3,60.0,4.43,4.4,2.75,0,363,0,0,0
0.41,1,1,3,61.9,55.0,4.8,4.77,2.96,0,364,0,0,0
0.33,3,3,4,61.6,55.0,4.46,4.43,2.74,0,365,0,0,0
0.31,7,0,3,60.2,59.0,4.39,4.42,2.65,0,366,0,0,0
1.09,5,3,2,59.8,61.0,6.64,6.7,3.99,1,367,1,0,1
0.3,5,5,2,60.1,63.0,4.31,4.28,2.58,0,368,0,0,0
0.31,6,0,2,61.1,56.0,4.35,4.42,2.68,1,369,0,1,1
0.56,3,3,4,62.1,56.0,5.31,5.29,3.29,0,370,0,0,0
0.91,2,4,3,62.2,56.0,6.23,6.18,3.86,1,371,1,0,1
0.28,6,1,4,62.0,56.0,4.19,4.23,2.61,0,372,0,0,0
0.3,5,3,3,62.8,60.0,4.28,4.25,2.68,1,373,0,1,1
1.0,3,4,3,60.4,58.0,6.51,6.46,3.92,1,374,1,0,1
0.73,2,1,4,60.5,57.0,5.85,5.88,3.55,0,375,1,1,0
0.42,2,3,3,62.7,58.0,4.75,4.79,2.99,0,376,0,0,0
1.1,5,1,3,60.1,58.0,6.76,6.69,4.04,1,377,1,0,1
1.0,1,2,2,61.9,59.0,6.39,6.44,3.97,1,378,1,0,1
0.42,2,4,4,62.7,56.0,4.76,4.78,2.99,0,379,0,0,0
0.62,1,0,0,64.6,57.0,5.39,5.33,3.46,0,380,0,0,0
2.19,1,1,2,62.4,61.0,8.23,8.31,5.16,1,381,1,0,1
2.0,2,5,1,63.9,57.0,8.01,7.91,5.09,1,382,1,0,1
1.64,2,1,3,59.5,58.0,7.72,7.64,4.57,0,383,1,1,0
1.48,3,5,2,63.0,58.0,7.16,7.19,4.52,1,384,1,0,1
1.51,4,4,4,62.6,56.0,7.28,7.32,4.57,0,385,1,1,0
0.71,2,4,2,62.5,60.0,5.68,5.75,3.57,0,386,0,0,0
0.7,2,0,3,60.2,60.0,5.82,5.75,3.48,1,387,1,0,1
0.41,1,3,4,61.0,57.0,4.82,4.79,2.93,0,388,0,0,0
0.81,2,2,4,61.2,57.0,6.0,6.05,3.69,0,389,1,1,0
0.23,6,1,2,62.9,59.0,3.9,3.95,2.47,0,390,0,0,0
0.51,2,0,1,64.0,58.0,5.06,5.03,3.23,0,391,0,0,0
0.29,4,4,4,62.4,54.0,4.23,4.26,2.65,0,392,0,0,0
0.3,5,3,1,63.8,57.0,4.26,4.24,2.71,1,393,0,1,1
1.51,5,2,1,63.7,58.0,7.18,7.24,4.59,1,394,1,0,1
1.09,5,3,4,61.2,57.0,6.62,6.66,4.06,1,395,1,0,1
0.43,5,3,4,60.1,57.0,4.88,4.91,2.94,0,396,0,0,0
1.17,3,3,4,61.4,56.0,6.77,6.81,4.17,1,397,1,0,1
1.0,3,1,1,61.5,62.0,6.37,6.42,3.93,1,398,1,0,1
0.52,3,0,4,61.5,56.0,5.19,5.15,3.18,1,399,0,1,1
0.45,5,3,4,61.2,56.0,4.96,4.91,3.02,0,400,0,0,0
1.0,2,1,4,61.6,55.0,6.45,6.43,3.97,1,401,1,0,1
0.71,1,3,3,59.9,59.0,5.79,5.82,3.48,1,402,0,1,1
0.31,4,5,2,63.0,58.0,4.29,4.32,2.71,0,403,0,0,0
0.91,2,1,1,63.1,58.0,6.12,6.17,3.88,1,404,1,0,1
1.03,4,3,3,62.1,59.0,6.48,6.4,4.0,1,405,1,0,1
0.34,2,0,4,60.6,56.0,4.54,4.51,2.74,0,406,0,0,0
1.01,1,5,2,62.1,56.0,6.41,6.45,3.99,1,407,1,0,1
0.56,3,1,4,61.5,57.0,5.27,5.3,3.25,1,408,0,1,1
1.02,1,2,4,61.0,58.0,6.48,6.51,3.96,1,409,1,0,1
1.07,5,3,2,61.6,57.0,6.55,6.59,4.05,1,410,1,0,1
1.2,1,4,3,62.4,57.0,6.83,6.75,4.24,1,411,1,0,1
0.67,4,6,1,64.2,55.6,5.54,5.57,3.57,0,412,0,0,0
0.52,2,2,2,62.6,58.0,5.11,5.14,3.21,0,413,0,0,0
1.7,3,5,3,61.2,59.0,7.62,7.55,4.64,0,414,1,1,0
0.32,2,0,4,59.6,57.0,4.42,4.47,2.65,1,415,0,1,1
1.51,2,2,3,60.6,61.0,7.41,7.37,4.48,1,416,1,0,1
0.52,2,3,2,59.4,60.0,5.23,5.28,3.12,0,417,0,0,0
0.55,3,5,4,61.6,55.0,5.27,5.29,3.25,0,418,0,0,0
0.7,5,2,2,60.5,60.0,5.7,5.73,3.46,1,419,1,0,1
1.22,6,2,3,61.9,58.0,6.85,6.81,4.23,0,420,1,1,0
0.23,6,1,2,62.3,58.0,3.88,3.99,2.45,0,421,0,0,0
0.34,3,2,3,61.2,59.0,4.53,4.49,2.76,0,422,0,0,0
0.41,4,4,3,58.2,59.0,4.92,4.88,2.85,0,423,0,0,0
0.32,2,1,2,63.2,56.0,4.38,4.35,2.76,1,424,0,1,1
0.3,5,1,3,61.3,59.0,4.32,4.3,2.64,0,425,0,0,0
0.32,3,3,3,61.5,60.0,4.39,4.36,2.69,0,426,0,0,0
0.31,2,3,3,61.5,59.0,4.38,4.34,2.68,0,427,0,0,0
0.31,7,1,1,57.7,55.0,4.51,4.6,2.63,1,428,0,1,1
1.26,2,2,4,60.6,56.0,7.05,6.98,4.25,1,429,1,0,1
0.5,4,4,2,62.5,58.0,5.04,5.1,3.17,0,430,0,0,0
1.17,3,2,3,62.4,56.0,6.76,6.71,4.2,1,431,1,0,1
0.76,5,4,4,61.8,57.0,5.84,5.91,3.63,1,432,1,0,1
1.02,2,2,3,62.5,56.0,6.44,6.35,4.0,1,433,1,0,1
2.04,0,3,3,62.4,58.0,8.17,8.08,5.07,1,434,1,0,1
0.84,3,1,3,62.4,60.0,6.04,5.98,3.75,1,435,1,0,1
0.56,5,0,2,61.6,59.0,5.27,5.34,3.27,1,436,1,0,1
1.0,0,4,4,61.3,57.0,6.44,6.41,3.94,1,437,1,0,1
1.0,3,2,1,64.2,58.0,6.32,6.26,4.04,1,438,1,0,1
0.5,1,1,4,62.5,57.0,5.04,5.07,3.16,1,439,0,1,1
0.41,6,1,4,60.7,57.0,4.8,4.85,2.93,0,440,0,0,0
0.31,2,0,4,61.8,57.0,4.36,4.32,2.68,0,441,0,0,0
0.5,2,2,3,62.2,59.0,5.07,5.03,3.14,0,442,0,0,0
0.31,6,5,4,62.8,55.0,4.36,4.33,2.73,0,443,0,0,0
0.41,2,3,3,62.7,58.0,4.74,4.7,2.96,1,444,0,1,1
0.7,2,2,2,61.6,55.0,5.66,5.7,3.5,0,445,0,0,0
0.52,3,5,4,61.9,58.0,5.14,5.17,3.19,0,446,0,0,0
1.62,3,4,4,62.4,57.0,7.48,7.53,4.68,0,447,1,1,0
0.71,2,1,2,60.3,58.0,5.8,5.85,3.51,1,448,1,0,1
0.32,4,5,2,62.6,58.0,4.38,4.4,2.75,0,449,0,0,0
0.9,4,4,4,62.0,56.0,6.22,6.19,3.85,1,450,1,0,1
0.64,5,1,3,62.1,58.0,5.56,5.51,3.44,1,451,1,0,1
1.23,4,2,3,60.8,58.0,6.94,6.9,4.21,1,452,1,0,1
0.3,3,1,3,61.9,59.0,4.33,4.29,2.67,0,453,0,0,0
0.55,2,0,3,61.0,58.0,5.29,5.27,3.22,0,454,0,0,0
0.53,3,3,3,62.6,58.0,5.18,5.11,3.22,0,455,0,0,0
0.33,6,1,2,61.8,54.0,4.47,4.49,2.77,0,456,0,0,0
0.3,3,2,3,60.7,58.0,4.35,4.32,2.63,0,457,0,0,0
0.31,3,3,3,61.0,56.0,4.37,4.35,2.66,0,458,0,0,0
1.07,2,3,2,63.1,59.0,6.49,6.45,4.08,1,459,1,0,1
0.9,3,3,2,59.6,61.0,6.2,6.25,3.71,1,460,1,0,1
0.42,1,0,4,61.1,55.0,4.82,4.86,2.96,1,461,0,1,1
1.5,1,1,2,62.1,59.0,7.26,7.33,4.53,1,462,1,0,1
0.32,5,5,3,61.9,59.0,4.38,4.35,2.7,0,463,0,0,0
0.42,5,3,4,62.7,56.0,4.74,4.77,2.98,0,464,0,0,0
0.4,3,4,4,61.4,57.0,4.72,4.79,2.92,0,465,0,0,0
2.01,1,2,1,62.2,57.0,7.91,7.97,4.94,1,466,1,0,1
0.37,3,4,2,59.5,61.0,4.64,4.67,2.77,0,467,0,0,0
0.7,4,0,4,62.5,57.0,5.64,5.68,3.54,1,468,1,0,1
0.43,4,1,2,61.9,53.0,4.86,4.89,3.02,0,469,0,0,0
0.57,7,1,3,59.8,60.0,5.43,5.38,3.23,1,470,1,0,1
0.9,2,0,2,62.5,59.0,6.13,6.19,3.85,0,471,1,1,0
0.4,4,4,3,62.6,58.0,4.66,4.73,2.94,0,472,0,0,0
1.01,1,3,4,59.6,57.0,6.59,6.54,3.91,0,473,1,1,0
0.34,3,3,3,60.3,59.0,4.53,4.49,2.72,1,474,0,1,1
0.33,5,3,4,62.6,53.0,4.45,4.43,2.78,0,475,0,0,0
0.66,4,0,4,62.1,56.0,5.54,5.57,3.45,1,476,1,0,1
0.32,5,3,3,61.6,60.0,4.37,4.4,2.7,0,477,0,0,0
0.72,3,2,2,63.0,54.0,5.69,5.73,3.6,1,478,1,0,1
0.3,3,1,2,62.4,56.0,4.25,4.28,2.66,0,479,0,0,0
0.36,2,2,3,61.1,59.0,4.55,4.59,2.79,0,480,0,0,0
0.5,3,1,4,60.0,57.0,5.15,5.12,3.08,1,481,0,1,1
0.97,0,2,4,60.7,56.0,6.43,6.41,3.9,0,482,1,1,0
0.41,5,5,3,59.9,58.0,4.87,4.81,2.9,0,483,0,0,0
1.19,1,4,4,62.0,57.0,6.77,6.81,4.21,1,484,1,0,1
0.86,1,3,1,63.2,53.0,6.06,6.1,3.84,1,485,1,0,1
1.04,1,0,3,61.0,59.0,6.54,6.51,3.98,1,486,1,0,1
0.3,5,4,1,63.7,55.0,4.27,4.24,2.71,0,487,0,0,0
0.67,2,3,4,62.9,54.0,5.63,5.6,3.53,0,488,0,0,0
0.31,4,3,3,59.9,59.0,4.44,4.41,2.65,0,489,0,0,0
0.32,5,2,2,62.0,55.0,4.38,4.42,2.73,0,490,0,0,0
0.29,4,1,2,59.2,58.0,4.36,4.39,2.59,0,491,0,0,0
1.01,4,0,3,60.0,58.0,6.6,6.54,3.94,1,492,1,0,1
1.66,4,4,4,62.0,55.0,7.61,7.67,4.74,1,493,1,0,1
1.07,2,0,4,61.8,55.0,6.54,6.59,4.06,1,494,1,0,1
0.4,5,0,4,61.3,56.0,4.78,4.75,2.92,0,495,0,0,0
1.11,2,3,3,60.1,60.0,6.73,6.68,4.03,1,496,1,0,1
1.07,1,3,2,63.5,59.0,6.52,6.46,4.12,1,497,1,0,1
0.52,5,3,4,62.3,55.0,5.12,5.16,3.2,0,498,0,0,0
0.91,2,2,2,62.3,58.0,6.14,6.19,3.84,1,499,1,0,1
1.02,2,2,2,60.7,59.0,6.49,6.55,3.96,1,500,1,0,1
0.3,2,1,4,62.3,56.0,4.29,4.32,2.68,0,501,0,0,0
0.31,3,0,3,61.8,57.0,4.41,4.36,2.71,1,502,0,1,1
0.32,6,1,4,61.6,56.0,4.42,4.41,2.72,0,503,0,0,0
2.36,1,4,3,59.4,58.0,8.69,8.75,5.18,1,504,1,0,1
1.01,3,1,4,61.4,57.0,6.44,6.5,3.97,1,505,1,0,1
0.4,1,0,1,63.8,54.0,4.73,4.7,3.01,0,506,0,0,0
0.57,2,3,4,62.1,55.0,5.32,5.34,3.31,0,507,0,0,0
0.56,3,2,4,62.0,56.0,5.27,5.31,3.28,0,508,0,0,0
1.17,3,3,4,62.2,57.0,6.75,6.72,4.19,1,509,1,0,1
1.62,1,0,2,61.2,61.0,7.53,7.6,4.63,1,510,1,0,1
0.33,3,0,4,61.8,54.0,4.43,4.47,2.75,0,511,0,0,0
1.15,3,3,2,60.1,60.0,6.75,6.8,4.08,0,512,1,1,0
1.45,5,0,2,62.0,56.0,7.25,7.32,4.52,1,513,1,0,1
0.72,2,2,4,62.5,57.0,5.65,5.74,3.56,1,514,1,0,1
0.9,1,5,2,61.3,56.0,6.17,6.23,3.8,1,515,1,0,1
1.06,1,3,2,63.4,61.0,6.46,6.37,4.07,1,516,1,0,1
0.9,3,2,0,64.4,53.0,6.08,6.04,3.9,1,517,1,0,1
0.32,2,1,2,63.1,56.0,4.39,4.36,2.76,0,518,0,0,0
0.37,2,0,2,62.2,58.0,4.58,4.62,2.86,0,519,0,0,0
0.91,1,0,2,62.0,62.0,6.16,6.25,3.85,1,520,1,0,1
1.41,2,3,3,59.5,59.0,7.35,7.3,4.36,1,521,1,0,1
0.32,3,1,4,61.7,56.0,4.44,4.41,2.73,0,522,0,0,0
0.9,1,0,3,62.5,59.0,6.18,6.13,3.85,1,523,1,0,1
0.35,2,4,1,63.3,54.0,4.51,4.53,2.86,0,524,0,0,0
2.0,0,4,0,69.8,54.0,7.6,7.56,5.29,0,525,1,1,0
1.51,1,2,1,62.9,55.0,7.22,7.28,4.56,1,526,1,0,1
0.54,5,0,4,61.2,55.0,5.25,5.31,3.23,1,527,0,1,1
1.02,0,3,3,60.3,58.0,6.55,6.5,3.94,1,528,1,0,1
0.41,4,6,4,62.2,55.0,4.76,4.79,2.97,0,529,0,0,0
0.42,6,3,4,61.7,55.0,4.78,4.84,2.97,0,530,0,0,0
1.06,3,3,2,59.4,59.0,6.68,6.63,3.95,1,531,1,0,1
1.39,2,5,3,62.1,57.0,7.22,7.08,4.44,1,532,1,0,1
0.31,3,1,4,61.4,54.0,4.38,4.41,2.7,1,533,0,1,1
0.74,3,0,3,58.0,59.0,6.0,5.93,3.46,1,534,1,0,1
0.73,2,0,3,61.7,55.0,5.84,5.82,3.6,1,535,1,0,1
1.5,3,4,1,63.6,58.0,7.27,7.22,4.61,1,536,1,0,1
0.93,2,1,4,62.2,55.0,6.24,6.27,3.89,1,537,1,0,1
0.52,5,0,4,62.4,56.0,5.15,5.17,3.22,0,538,0,0,0
0.35,3,4,3,59.6,62.0,4.62,4.57,2.74,0,539,0,0,0
1.64,3,5,4,62.5,56.0,7.58,7.52,4.72,0,540,1,1,0
1.4,3,3,2,62.2,61.0,7.09,7.13,4.42,1,541,1,0,1
0.78,4,0,2,63.2,58.0,5.87,5.81,3.69,1,542,1,0,1
1.14,2,2,3,60.4,58.0,6.82,6.79,4.11,1,543,1,0,1
1.29,3,3,3,61.9,58.0,7.02,6.97,4.33,1,544,1,0,1
1.19,3,6,3,62.8,57.0,6.78,6.7,4.23,1,545,1,0,1
0.42,6,3,4,61.6,55.0,4.81,4.87,2.98,0,546,0,0,0
0.23,6,0,2,63.3,57.0,3.9,3.93,2.48,1,547,0,1,1
0.42,3,3,4,62.1,56.0,4.84,4.79,2.99,1,548,0,1,1
0.31,7,2,4,61.2,57.0,4.35,4.38,2.67,0,549,0,0,0
0.27,6,1,2,62.6,58.0,4.11,4.16,2.59,0,550,0,0,0
1.08,3,2,4,61.9,55.0,6.58,6.64,4.09,1,551,1,0,1
0.7,3,0,1,63.9,58.0,5.58,5.62,3.58,1,552,1,0,1
0.3,6,3,4,61.1,57.0,4.32,4.35,2.65,0,553,0,0,0
0.35,2,1,4,62.3,56.0,4.53,4.56,2.83,0,554,0,0,0
0.27,5,4,3,60.7,59.0,4.19,4.21,2.55,0,555,0,0,0
0.38,2,0,3,58.9,61.0,4.79,4.75,2.81,0,556,0,0,0
1.5,0,3,3,60.3,61.0,7.39,7.34,4.44,1,557,1,0,1
0.41,4,2,4,61.9,57.0,4.73,4.77,2.94,1,558,0,1,1
1.15,3,4,2,60.3,59.0,6.75,6.79,4.08,1,559,1,0,1
0.91,2,4,2,62.7,56.0,6.14,6.18,3.86,1,560,1,0,1
0.7,4,3,4,60.8,56.0,5.73,5.8,3.51,1,561,1,0,1
0.36,3,2,4,62.0,54.0,4.58,4.61,2.85,1,562,0,1,1
0.35,2,0,3,61.5,58.0,4.53,4.55,2.79,1,563,0,1,1
0.31,3,2,3,62.0,60.0,4.34,4.3,2.68,0,564,0,0,0
0.35,6,4,3,62.1,58.0,4.46,4.52,2.79,0,565,0,0,0
0.53,1,4,4,61.6,56.0,5.16,5.19,3.19,0,566,0,0,0
1.07,3,4,3,60.6,60.0,6.66,6.63,4.03,1,567,1,0,1
0.7,0,2,0,66.2,59.0,5.59,5.4,3.65,0,568,0,0,0
0.5,4,4,3,62.7,59.0,5.03,4.98,3.14,0,569,0,0,0
0.31,2,0,3,61.4,58.0,4.39,4.34,2.68,0,570,0,0,0
1.02,1,1,3,59.9,58.0,6.6,6.55,3.94,1,571,1,0,1
0.61,3,0,3,62.3,55.0,5.47,5.42,3.39,0,572,0,0,0
0.31,3,4,4,62.2,55.0,4.36,4.39,2.72,0,573,0,0,0
1.2,1,4,3,62.4,61.0,6.81,6.78,4.24,1,574,1,0,1
1.2,3,5,2,60.5,60.0,6.86,6.93,4.17,1,575,1,0,1
1.03,4,6,2,63.4,58.0,6.36,6.42,4.05,1,576,1,0,1
0.36,1,1,2,62.6,57.0,4.5,4.54,2.83,0,577,0,0,0
0.7,2,5,4,61.9,58.0,5.66,5.68,3.51,0,578,0,0,0
0.29,6,2,2,59.8,61.0,4.31,4.35,2.59,0,579,0,0,0
0.32,3,1,4,61.9,56.0,4.4,4.35,2.71,0,580,0,0,0
0.31,3,3,3,61.2,59.0,4.36,4.4,2.68,0,581,0,0,0
1.73,2,4,3,61.8,57.0,7.77,7.64,4.76,1,582,1,0,1
0.39,6,6,3,61.8,56.0,4.71,4.64,2.89,1,583,0,1,1
0.37,3,2,3,60.6,58.0,4.67,4.63,2.82,1,584,0,1,1
0.34,2,5,3,62.7,58.0,4.43,4.4,2.77,0,585,0,0,0
1.11,4,4,2,63.2,57.0,6.61,6.53,4.15,1,586,1,0,1
0.58,3,3,4,61.2,56.0,5.37,5.41,3.3,0,587,0,0,0
1.36,1,4,2,61.5,58.0,7.09,7.16,4.38,1,588,1,0,1
1.15,5,3,3,58.4,59.0,6.92,6.84,4.02,1,589,1,0,1
0.44,5,1,4,61.9,56.0,4.88,4.91,3.03,0,590,0,0,0
1.34,1,0,3,61.5,58.0,7.04,7.07,4.34,1,591,1,0,1
1.52,3,3,2,62.9,60.0,7.28,7.31,4.59,1,592,1,0,1
0.74,3,4,2,59.9,57.0,5.87,5.91,3.53,1,593,1,0,1
0.32,6,3,4,62.3,56.0,4.38,4.41,2.73,0,594,0,0,0
0.38,4,2,4,62.1,55.0,4.66,4.63,2.89,0,595,0,0,0
0.52,3,1,3,62.3,57.0,5.17,5.1,3.2,0,596,0,0,0
1.5,2,2,2,63.4,58.0,7.2,7.16,4.55,1,597,1,0,1
1.02,2,6,3,61.2,57.0,6.58,6.43,3.98,0,598,1,1,0
0.91,3,4,3,59.6,60.0,6.29,6.25,3.74,1,599,1,0,1
1.01,1,3,3,59.5,55.0,6.59,6.53,3.9,0,600,1,1,0
0.54,4,2,1,63.7,55.0,5.16,5.11,3.27,1,601,0,1,1
0.4,4,2,3,61.4,58.0,4.73,4.75,2.91,0,602,0,0,0
0.67,2,4,4,62.1,54.0,5.61,5.66,3.5,0,603,0,0,0
0.3,5,1,4,62.0,55.0,4.31,4.34,2.68,0,604,0,0,0
0.55,4,2,3,61.0,59.0,5.26,5.29,3.22,0,605,0,0,0
0.54,3,2,4,63.0,57.0,5.22,5.18,3.28,0,606,0,0,0
1.27,4,5,3,62.2,59.0,6.87,6.92,4.29,1,607,1,0,1
0.74,3,2,3,61.9,56.0,5.8,5.77,3.58,1,608,1,0,1
0.33,3,3,3,61.4,60.0,4.41,4.45,2.72,0,609,0,0,0
0.51,3,4,4,61.7,56.0,5.13,5.18,3.18,0,610,0,0,0
0.83,2,2,4,62.1,57.0,6.0,6.02,3.73,0,611,1,1,0
0.52,4,4,4,61.7,55.0,5.17,5.21,3.2,0,612,0,0,0
0.31,5,3,4,62.6,57.0,4.33,4.29,2.7,0,613,0,0,0
1.22,1,5,4,61.8,57.0,6.9,6.83,4.23,1,614,1,0,1
0.32,2,0,4,62.7,54.0,4.35,4.39,2.74,1,615,0,1,1
0.32,5,5,3,60.7,59.0,4.4,4.43,2.68,0,616,0,0,0
1.0,0,4,3,61.3,60.0,6.39,6.43,3.93,1,617,1,0,1
1.02,4,1,2,60.5,60.0,6.49,6.54,3.94,1,618,1,0,1
0.33,3,3,3,61.4,60.0,4.45,4.41,2.72,0,619,0,0,0
1.08,1,3,3,63.0,54.0,6.58,6.54,4.13,1,620,1,0,1
0.9,5,5,3,60.9,59.0,6.25,6.22,3.8,1,621,1,0,1
1.18,2,5,3,61.1,59.0,6.78,6.73,4.13,1,622,1,0,1
0.31,3,1,4,61.8,55.0,4.35,4.39,2.7,0,623,0,0,0
0.5,1,4,4,62.3,53.0,5.1,5.14,3.19,1,624,0,1,1
0.31,3,4,4,61.2,56.0,4.35,4.37,2.67,0,625,0,0,0
0.48,4,5,4,62.2,54.0,5.03,5.06,3.14,0,626,0,0,0
2.0,2,6,2,60.8,58.0,7.99,8.07,4.88,1,627,1,0,1
0.3,3,2,1,63.5,55.0,4.25,4.28,2.71,0,628,0,0,0
1.67,3,2,4,61.8,57.0,7.62,7.58,4.7,1,629,1,0,1
0.53,4,1,4,61.4,56.0,5.21,5.25,3.21,0,630,0,0,0
0.36,2,4,4,61.5,57.0,4.6,4.57,2.82,0,631,0,0,0
0.31,3,1,4,61.7,57.0,4.35,4.37,2.69,0,632,0,0,0
0.38,3,2,4,60.4,55.0,4.71,4.76,2.86,0,633,0,0,0
0.74,2,0,2,63.9,57.0,5.72,5.74,3.66,1,634,1,0,1
1.02,3,1,3,60.0,59.0,6.56,6.54,3.93,0,635,1,1,0
1.29,4,6,4,62.0,57.0,6.98,6.92,4.31,1,636,1,0,1
0.42,5,2,4,60.6,57.0,4.85,4.82,2.93,1,637,0,1,1
1.0,1,5,1,63.9,60.0,6.3,6.26,4.01,1,638,1,0,1
1.05,2,4,2,63.2,56.0,6.51,6.47,4.1,1,639,1,0,1
0.46,3,5,4,62.2,54.7,4.95,4.97,3.09,0,640,0,0,0
1.11,1,5,4,61.6,54.0,6.66,6.72,4.12,0,641,1,1,0
0.33,6,3,4,62.0,56.0,4.45,4.48,2.77,0,642,0,0,0
0.42,2,5,4,62.3,54.0,4.82,4.84,3.01,1,643,0,1,1
1.03,4,5,3,60.4,59.0,6.51,6.57,3.95,1,644,1,0,1
0.71,2,5,1,63.6,63.0,5.61,5.64,3.58,0,645,0,0,0
1.54,4,3,4,62.0,57.0,7.4,7.45,4.6,0,646,1,1,0
0.7,5,3,2,63.3,59.0,5.59,5.62,3.55,1,647,1,0,1
0.31,2,0,3,60.6,59.0,4.35,4.39,2.65,1,648,0,1,1
0.57,3,6,1,63.3,56.0,5.24,5.28,3.33,0,649,0,0,0
0.72,2,2,4,62.7,57.0,5.69,5.73,3.58,1,650,1,0,1
1.83,3,5,3,60.5,60.0,7.93,7.86,4.78,1,651,1,0,1
0.33,2,0,2,62.8,56.0,4.39,4.43,2.77,0,652,0,0,0
0.35,2,1,3,60.7,59.0,4.57,4.52,2.76,0,653,0,0,0
1.52,1,1,3,62.0,62.0,7.2,7.13,4.44,1,654,1,0,1
1.5,2,2,3,62.2,58.0,7.36,7.34,4.57,1,655,1,0,1
1.52,6,3,3,60.4,59.0,7.48,7.38,4.49,1,656,1,0,1
1.0,2,1,1,64.2,58.0,6.25,6.28,4.02,1,657,1,0,1
1.51,5,2,2,61.4,58.0,7.31,7.34,4.5,1,658,1,0,1
2.03,1,3,4,61.5,57.0,8.15,8.07,4.99,1,659,1,0,1
1.58,3,5,4,61.4,55.0,7.49,7.55,4.62,1,660,1,0,1
0.9,2,3,1,62.8,59.0,6.08,6.12,3.83,1,661,1,0,1
0.7,1,1,3,61.8,58.0,5.73,5.7,3.53,0,662,0,0,0
1.01,2,1,0,65.6,59.0,6.22,6.18,4.07,1,663,1,0,1
0.34,7,3,4,61.6,56.0,4.51,4.48,2.77,0,664,0,0,0
0.64,2,2,1,57.9,64.0,5.76,5.65,3.3,0,665,0,0,0
0.91,2,2,3,62.6,56.0,6.18,6.13,3.85,1,666,1,0,1
1.14,4,5,2,63.3,56.0,6.68,6.6,4.2,0,667,1,1,0
2.03,2,5,2,62.3,60.0,8.01,8.07,5.01,1,668,1,0,1
1.21,1,4,2,62.1,60.0,6.77,6.82,4.22,1,669,1,0,1
0.36,1,0,3,60.0,58.0,4.58,4.62,2.76,0,670,0,0,0
1.03,3,3,4,61.8,56.0,6.47,6.5,4.01,1,671,1,0,1
1.01,1,3,2,61.0,58.0,6.43,6.48,3.94,1,672,1,0,1
1.13,4,5,4,61.6,54.0,6.72,6.74,4.15,0,673,1,1,0
0.3,3,1,4,62.0,55.0,4.31,4.27,2.66,0,674,0,0,0
0.73,4,4,2,58.7,61.0,5.9,5.95,3.48,1,675,1,0,1
0.32,6,1,2,60.9,58.0,4.49,4.45,2.72,0,676,0,0,0
1.53,1,5,4,62.4,54.0,7.34,7.41,4.6,0,677,1,1,0
0.72,7,4,4,61.4,56.0,5.76,5.8,3.55,1,678,1,0,1
1.7,2,3,3,62.1,57.0,7.61,7.55,4.71,1,679,1,0,1
0.43,6,2,3,60.3,58.0,4.88,4.91,2.95,0,680,0,0,0
0.6,3,1,3,59.3,60.0,5.51,5.46,3.25,1,681,0,1,1
0.31,6,3,3,61.4,58.0,4.35,4.32,2.66,0,682,0,0,0
0.39,2,4,4,61.8,55.0,4.68,4.71,2.9,0,683,0,0,0
1.11,3,2,4,62.2,54.0,6.62,6.69,4.14,1,684,1,0,1
0.42,4,1,4,60.9,57.0,4.83,4.86,2.95,0,685,0,0,0
0.51,3,0,4,62.3,57.0,5.09,5.12,3.18,0,686,0,0,0
0.23,5,0,2,62.6,58.0,3.89,3.94,2.45,0,687,0,0,0
0.3,6,1,4,62.3,55.0,4.29,4.32,2.68,0,688,0,0,0
0.34,2,0,4,62.0,56.0,4.5,4.47,2.78,0,689,0,0,0
0.25,5,5,2,62.1,56.0,4.03,4.05,2.51,0,690,0,0,0
1.19,1,5,3,62.6,58.0,6.82,6.69,4.23,1,691,1,0,1
0.25,4,1,3,61.5,60.0,4.02,4.04,2.48,0,692,0,0,0
0.31,2,0,3,62.1,58.0,4.33,4.3,2.68,0,693,0,0,0
2.06,1,6,4,61.9,55.0,8.23,8.19,5.08,1,694,1,0,1
